time_ps,current_mA
1691875.0,64.6121
1692500.0,76.5395
1693125.0,74.9727
1693750.0,75.2091
1694375.0,78.0636
1695000.0,75.1181
1695625.0,71.1014
1696250.0,74.8669
1696875.0,75.6547
1697500.0,75.8333
1698125.0,76.0104
1698750.0,79.3184
1699375.0,71.3056
1700000.0,76.0624
1700625.0,80.2630
1701250.0,205.4856
1701875.0,227.0210
1702500.0,218.4145
1703125.0,220.8295
1703750.0,214.8209
1704375.0,223.0926
1705000.0,245.7141
1705625.0,210.7752
1706250.0,70.9906
1706875.0,70.4917
1707500.0,81.9124
1708125.0,73.6570
1708750.0,75.3033
1709375.0,73.8815
1710000.0,71.8395
1710625.0,74.5135
1711250.0,84.6676
1711875.0,80.6481
1712500.0,72.1844
1713125.0,77.8414
1713750.0,72.2652
1714375.0,68.7031
1715000.0,79.2436
1715625.0,79.7736
1716250.0,79.3436
1716875.0,73.6286
1717500.0,74.7713
1718125.0,78.2266
1718750.0,76.8759
1719375.0,73.9160
1720000.0,206.7854
1720625.0,226.2811
1721250.0,237.1389
1721875.0,211.5271
1722500.0,232.1860
1723125.0,228.7298
1723750.0,233.4392
1724375.0,234.8097
1725000.0,72.7819
1725625.0,69.3041
1726250.0,73.3886
1726875.0,78.7520
1727500.0,73.3566
1728125.0,72.7835
1728750.0,68.5335
1729375.0,82.0075
1730000.0,78.5129
1730625.0,78.3025
1731250.0,79.0483
1731875.0,77.5742
1732500.0,74.4789
1733125.0,74.7826
1733750.0,73.7881
1734375.0,85.3330
1735000.0,77.4958
1735625.0,73.6515
1736250.0,77.1549
1736875.0,71.5890
1737500.0,81.0720
1738125.0,72.9078
1738750.0,230.6372
1739375.0,236.9922
1740000.0,229.3286
1740625.0,226.0628
1741250.0,225.1215
1741875.0,224.3650
1742500.0,218.5121
1743125.0,219.9433
1743750.0,80.9781
1744375.0,74.9908
1745000.0,72.4375
1745625.0,73.4536
1746250.0,79.5484
1746875.0,77.9470
1747500.0,77.5124
1748125.0,74.4291
1748750.0,77.5616
1749375.0,72.9738
1750000.0,74.4213
1750625.0,79.0562
1751250.0,78.6960
1751875.0,71.6982
1752500.0,72.1747
1753125.0,75.8098
1753750.0,81.9075
1754375.0,68.1783
1755000.0,76.4493
1755625.0,70.2123
1756250.0,73.0086
1756875.0,74.0261
1757500.0,220.2693
1758125.0,218.9948
1758750.0,225.0811
1759375.0,218.9784
1760000.0,208.5474
1760625.0,233.7735
1761250.0,233.4698
1761875.0,234.4857
1762500.0,69.5914
1763125.0,76.5269
1763750.0,77.9484
1764375.0,71.5124
1765000.0,75.4346
1765625.0,74.9617
1766250.0,82.3449
1766875.0,82.6554
1767500.0,69.1254
1768125.0,84.8021
1768750.0,71.9496
1769375.0,79.0971
1770000.0,79.0588
1770625.0,71.6462
1771250.0,77.2596
1771875.0,74.9946
1772500.0,77.4898
1773125.0,76.2696
1773750.0,79.9102
1774375.0,75.6843
1775000.0,74.7671
1775625.0,79.5322
1776250.0,231.5295
1776875.0,233.2329
1777500.0,217.5234
1778125.0,213.2408
1778750.0,218.6131
1779375.0,218.0158
1780000.0,233.8447
1780625.0,235.9798
1781250.0,74.8152
1781875.0,80.7946
1782500.0,80.5591
1783125.0,76.3176
1783750.0,72.3015
1784375.0,81.3392
1785000.0,75.1700
1785625.0,75.8756
1786250.0,74.1197
1786875.0,72.0455
1787500.0,69.8632
1788125.0,77.7859
1788750.0,72.4466
1789375.0,86.9344
1790000.0,71.3055
1790625.0,70.6597
1791250.0,77.3232
1791875.0,81.1655
1792500.0,75.6435
1793125.0,77.5574
1793750.0,68.4498
1794375.0,72.8458
1795000.0,212.9218
1795625.0,203.6807
1796250.0,226.3160
1796875.0,199.7682
1797500.0,210.1253
1798125.0,218.9566
1798750.0,215.6480
1799375.0,229.4596
1800000.0,76.5520
1800625.0,78.7696
1801250.0,78.2365
1801875.0,79.7009
1802500.0,75.3928
1803125.0,76.5441
1803750.0,77.3284
1804375.0,75.9340
1805000.0,73.9026
1805625.0,74.1467
1806250.0,72.3178
1806875.0,76.9895
1807500.0,75.0456
1808125.0,72.8998
1808750.0,72.9033
1809375.0,70.8368
1810000.0,79.0902
1810625.0,75.6964
1811250.0,72.1472
1811875.0,78.4482
1812500.0,73.2871
1813125.0,70.0975
1813750.0,236.4888
1814375.0,218.9577
1815000.0,220.3999
1815625.0,225.4633
1816250.0,237.8541
1816875.0,225.2254
1817500.0,211.5099
1818125.0,231.1186
1818750.0,73.5716
1819375.0,82.5175
1820000.0,75.3958
1820625.0,66.9739
1821250.0,76.7473
1821875.0,82.7311
1822500.0,81.3412
1823125.0,82.3027
1823750.0,71.5555
1824375.0,78.8388
1825000.0,72.6781
1825625.0,76.2456
1826250.0,70.6010
1826875.0,72.9704
1827500.0,72.8505
1828125.0,78.7876
1828750.0,78.4187
1829375.0,76.4436
1830000.0,70.3089
1830625.0,74.2251
1831250.0,72.5871
1831875.0,78.6787
1832500.0,238.2546
1833125.0,236.8843
1833750.0,216.5038
1834375.0,194.1803
1835000.0,205.1217
1835625.0,240.9933
1836250.0,220.4859
1836875.0,216.5543
1837500.0,81.5928
1838125.0,80.1697
1838750.0,75.4922
1839375.0,74.2939
1840000.0,74.9020
1840625.0,76.2564
1841250.0,81.4322
1841875.0,76.9927
1842500.0,78.1371
1843125.0,79.8081
1843750.0,70.9903
1844375.0,78.2458
1845000.0,74.2895
1845625.0,65.9143
1846250.0,67.3768
1846875.0,71.5617
1847500.0,77.4027
1848125.0,75.8290
1848750.0,76.0951
1849375.0,82.7551
1850000.0,70.6155
1850625.0,75.2966
1851250.0,228.4249
1851875.0,216.7169
1852500.0,225.3187
1853125.0,207.0006
1853750.0,240.8614
1854375.0,217.3318
1855000.0,247.8533
1855625.0,224.6347
1856250.0,79.2758
1856875.0,75.1990
1857500.0,75.2841
1858125.0,73.1982
1858750.0,75.8491
1859375.0,76.5989
1860000.0,72.4433
1860625.0,74.9286
1861250.0,73.0999
1861875.0,84.0697
1862500.0,75.0617
1863125.0,81.2255
1863750.0,74.6625
1864375.0,76.3775
1865000.0,70.4185
1865625.0,73.7145
1866250.0,76.1937
1866875.0,81.3792
1867500.0,76.2369
1868125.0,80.6166
1868750.0,77.8155
1869375.0,81.5353
1870000.0,224.3358
1870625.0,251.8900
1871250.0,219.5393
1871875.0,216.3773
1872500.0,211.3869
1873125.0,251.2240
1873750.0,234.2188
1874375.0,221.2411
1875000.0,80.1088
1875625.0,77.9926
1876250.0,82.8123
1876875.0,69.5647
1877500.0,74.3996
1878125.0,73.6563
1878750.0,67.9592
1879375.0,79.3974
1880000.0,74.3806
1880625.0,78.1884
1881250.0,84.2963
1881875.0,74.0683
1882500.0,73.8123
1883125.0,75.8474
1883750.0,79.1219
1884375.0,73.2635
1885000.0,73.0213
1885625.0,79.3856
1886250.0,76.8275
1886875.0,67.6914
1887500.0,70.7803
1888125.0,81.0597
1888750.0,229.5217
1889375.0,216.4253
1890000.0,223.0829
1890625.0,225.1489
1891250.0,233.2770
1891875.0,209.7195
1892500.0,215.5393
1893125.0,228.0708
1893750.0,75.0236
1894375.0,77.5559
1895000.0,70.7648
1895625.0,76.7464
1896250.0,79.5153
1896875.0,77.2353
1897500.0,75.9245
1898125.0,75.0385
1898750.0,72.2526
1899375.0,75.1286
1900000.0,80.1491
1900625.0,74.9513
1901250.0,72.0454
1901875.0,73.5442
1902500.0,76.1572
1903125.0,73.9919
1903750.0,77.2296
1904375.0,77.3711
1905000.0,78.7515
1905625.0,80.7668
1906250.0,79.1544
1906875.0,71.8779
1907500.0,214.8352
1908125.0,224.1476
1908750.0,219.9243
1909375.0,212.1938
1910000.0,220.0310
1910625.0,219.6617
1911250.0,217.4417
1911875.0,221.4474
1912500.0,79.8428
1913125.0,76.1511
1913750.0,84.7187
1914375.0,76.0428
1915000.0,74.3065
1915625.0,75.4156
1916250.0,76.3670
1916875.0,77.0409
1917500.0,83.2292
1918125.0,72.2131
1918750.0,78.6386
1919375.0,76.1832
1920000.0,69.4770
1920625.0,78.3055
1921250.0,80.1789
1921875.0,72.1684
1922500.0,75.3663
1923125.0,68.8954
1923750.0,70.6543
1924375.0,79.3511
1925000.0,73.6416
1925625.0,71.2198
1926250.0,227.5814
1926875.0,219.1229
1927500.0,219.7033
1928125.0,233.3174
1928750.0,211.9305
1929375.0,214.8146
1930000.0,226.7334
1930625.0,235.9059
1931250.0,80.0679
1931875.0,72.8927
1932500.0,78.9339
1933125.0,72.4438
1933750.0,82.2848
1934375.0,71.1257
1935000.0,80.4084
1935625.0,72.9250
1936250.0,82.9899
1936875.0,77.6293
1937500.0,71.5696
1938125.0,73.4312
1938750.0,78.3451
1939375.0,79.3685
1940000.0,75.1334
1940625.0,75.5684
1941250.0,78.2590
1941875.0,75.8969
1942500.0,70.5235
1943125.0,72.3351
1943750.0,76.2864
1944375.0,79.9824
1945000.0,243.1798
1945625.0,233.7697
1946250.0,228.2320
1946875.0,233.4242
1947500.0,217.4991
1948125.0,223.2762
1948750.0,215.7285
1949375.0,210.9516
1950000.0,76.6575
1950625.0,76.0994
1951250.0,77.9924
1951875.0,77.4588
1952500.0,76.3148
1953125.0,77.4984
1953750.0,75.2391
1954375.0,76.9566
1955000.0,72.6624
1955625.0,76.7938
1956250.0,77.9199
1956875.0,72.8753
1957500.0,75.5954
1958125.0,73.0490
1958750.0,73.4151
1959375.0,71.1590
1960000.0,80.1720
1960625.0,79.4176
1961250.0,77.4261
1961875.0,82.8352
1962500.0,74.6865
1963125.0,86.8297
1963750.0,222.4403
1964375.0,227.8709
1965000.0,220.5250
1965625.0,229.1887
1966250.0,234.4007
1966875.0,223.7184
1967500.0,244.9881
1968125.0,227.6904
1968750.0,76.4197
1969375.0,71.9731
1970000.0,76.9777
1970625.0,74.8947
1971250.0,73.1069
1971875.0,72.4727
1972500.0,85.4725
1973125.0,74.4067
1973750.0,69.9072
1974375.0,72.7677
1975000.0,75.2056
1975625.0,77.4609
1976250.0,77.4916
1976875.0,77.9508
1977500.0,72.9689
1978125.0,76.6835
1978750.0,72.0973
1979375.0,73.0639
1980000.0,71.9402
1980625.0,70.9198
1981250.0,79.4121
1981875.0,77.9961
1982500.0,235.9875
1983125.0,225.4423
1983750.0,233.7391
1984375.0,205.1855
1985000.0,234.7097
1985625.0,226.9926
1986250.0,232.0550
1986875.0,229.2753
1987500.0,71.6788
1988125.0,69.7524
1988750.0,72.7156
1989375.0,77.5297
1990000.0,78.0016
1990625.0,70.2429
1991250.0,71.7013
1991875.0,72.6734
1992500.0,74.0530
1993125.0,70.2651
1993750.0,70.0389
1994375.0,72.3017
1995000.0,75.7252
1995625.0,70.9492
1996250.0,74.9634
1996875.0,79.3907
1997500.0,70.4923
1998125.0,74.6217
1998750.0,79.2633
1999375.0,73.8231
2000000.0,73.2373
2000625.0,79.7864
2001250.0,221.5552
2001875.0,237.4256
2002500.0,229.8259
2003125.0,221.1430
2003750.0,230.3965
2004375.0,228.6051
2005000.0,236.4849
2005625.0,218.8311
2006250.0,75.5553
2006875.0,75.1681
2007500.0,78.0546
2008125.0,71.5351
2008750.0,79.2340
2009375.0,77.1581
2010000.0,70.4352
2010625.0,79.9552
2011250.0,83.8225
2011875.0,79.1769
2012500.0,80.7797
2013125.0,75.7219
2013750.0,69.1361
2014375.0,68.4477
2015000.0,76.3617
2015625.0,73.1682
2016250.0,71.9520
2016875.0,75.1634
2017500.0,77.7208
2018125.0,69.9231
2018750.0,73.7077
2019375.0,81.0922
2020000.0,212.9030
2020625.0,234.7848
2021250.0,219.5468
2021875.0,231.1402
2022500.0,237.3449
2023125.0,233.3394
2023750.0,235.2280
2024375.0,212.0446
2025000.0,79.5985
2025625.0,72.1853
2026250.0,76.3785
2026875.0,76.3736
2027500.0,77.2289
2028125.0,76.6703
2028750.0,72.2188
2029375.0,70.3110
2030000.0,78.6888
2030625.0,76.1006
2031250.0,79.7332
2031875.0,75.2314
2032500.0,70.1025
2033125.0,79.0423
2033750.0,74.0037
2034375.0,76.6894
2035000.0,72.9591
2035625.0,81.5990
2036250.0,72.0954
2036875.0,74.1279
2037500.0,75.8051
2038125.0,71.2825
2038750.0,228.7183
2039375.0,243.1340
2040000.0,219.4823
2040625.0,229.4454
2041250.0,194.0689
2041875.0,224.5620
2042500.0,221.4783
2043125.0,215.7919
2043750.0,79.4771
2044375.0,74.1701
2045000.0,74.7309
2045625.0,73.9780
2046250.0,68.1736
2046875.0,71.1324
2047500.0,79.0233
2048125.0,67.4455
2048750.0,72.5110
2049375.0,73.8931
2050000.0,81.9735
2050625.0,78.2976
2051250.0,73.2995
2051875.0,80.3180
2052500.0,72.6083
2053125.0,79.2043
2053750.0,70.2770
2054375.0,79.4462
2055000.0,73.8689
2055625.0,71.5225
2056250.0,74.5814
2056875.0,76.4456
2057500.0,219.4341
2058125.0,231.2320
2058750.0,218.4413
2059375.0,231.9792
2060000.0,229.9750
2060625.0,224.3146
2061250.0,220.0344
2061875.0,226.7048
2062500.0,77.4745
2063125.0,83.1730
2063750.0,78.9416
2064375.0,79.0795
2065000.0,87.0437
2065625.0,77.3452
2066250.0,77.2271
2066875.0,78.0541
2067500.0,71.5962
2068125.0,73.7265
2068750.0,73.4917
2069375.0,77.8415
2070000.0,74.7434
2070625.0,75.9211
2071250.0,79.4997
2071875.0,78.6541
2072500.0,74.7903
2073125.0,72.8741
2073750.0,79.6800
2074375.0,78.3176
2075000.0,69.3444
2075625.0,74.2194
2076250.0,226.8620
2076875.0,233.7618
2077500.0,235.2386
2078125.0,228.1939
2078750.0,231.5840
2079375.0,225.7215
2080000.0,217.4192
2080625.0,222.0608
2081250.0,75.4716
2081875.0,75.2693
2082500.0,68.2914
2083125.0,73.9015
2083750.0,75.6119
2084375.0,74.3392
2085000.0,74.4695
2085625.0,77.2397
2086250.0,71.3323
2086875.0,69.2623
2087500.0,74.0874
2088125.0,78.2807
2088750.0,81.7621
2089375.0,78.3486
2090000.0,69.8646
2090625.0,74.5240
2091250.0,76.3675
2091875.0,76.0695
2092500.0,77.4332
2093125.0,71.9427
2093750.0,75.6448
2094375.0,76.9846
2095000.0,234.2888
2095625.0,215.9357
2096250.0,221.1170
2096875.0,194.5821
2097500.0,218.0086
2098125.0,219.1003
2098750.0,213.5297
2099375.0,226.8631
2100000.0,75.1891
2100625.0,66.8828
2101250.0,76.2125
2101875.0,71.9002
2102500.0,77.2310
2103125.0,70.5674
2103750.0,75.5131
2104375.0,74.3325
2105000.0,76.5427
2105625.0,75.8701
2106250.0,74.4380
2106875.0,69.6083
2107500.0,69.8309
2108125.0,73.1987
2108750.0,75.3688
2109375.0,73.1069
2110000.0,77.7570
2110625.0,74.3473
2111250.0,71.7619
2111875.0,74.3516
2112500.0,76.2515
2113125.0,76.6248
2113750.0,246.1318
2114375.0,217.4748
2115000.0,224.1734
2115625.0,229.7939
2116250.0,224.7365
2116875.0,219.3680
2117500.0,207.5709
2118125.0,219.2531
2118750.0,71.3521
2119375.0,68.8907
2120000.0,72.4003
2120625.0,71.4525
2121250.0,77.6009
2121875.0,77.6661
2122500.0,71.9924
2123125.0,74.4189
2123750.0,68.3944
2124375.0,73.5363
2125000.0,76.9042
2125625.0,78.5100
2126250.0,72.7118
2126875.0,79.3655
2127500.0,69.6858
2128125.0,70.6964
2128750.0,78.0754
2129375.0,81.7001
2130000.0,77.2602
2130625.0,75.2479
2131250.0,67.1242
2131875.0,67.7754
2132500.0,226.4559
2133125.0,220.9718
2133750.0,212.5594
2134375.0,225.7372
2135000.0,226.2952
2135625.0,235.6247
2136250.0,226.5368
2136875.0,238.8194
2137500.0,75.4301
2138125.0,74.9652
2138750.0,79.4125
2139375.0,71.7113
2140000.0,86.0105
2140625.0,76.8147
2141250.0,76.8357
2141875.0,77.3796
2142500.0,82.4768
2143125.0,78.3878
2143750.0,69.3489
2144375.0,80.6911
2145000.0,74.1148
2145625.0,75.8040
2146250.0,70.5772
2146875.0,77.3838
2147500.0,72.9443
2148125.0,75.7776
2148750.0,74.3289
2149375.0,82.6573
2150000.0,82.8731
2150625.0,75.5754
2151250.0,225.7197
2151875.0,220.7988
2152500.0,237.4426
2153125.0,221.2997
2153750.0,220.2600
2154375.0,236.0092
2155000.0,218.9441
2155625.0,224.5753
2156250.0,69.4385
2156875.0,78.0548
2157500.0,82.7171
2158125.0,78.1190
2158750.0,80.9110
2159375.0,72.2102
2160000.0,76.2909
2160625.0,71.8443
2161250.0,74.5413
2161875.0,78.3112
2162500.0,75.7839
2163125.0,70.0743
2163750.0,70.4423
2164375.0,70.1930
2165000.0,77.2528
2165625.0,83.1809
2166250.0,80.5365
2166875.0,68.2521
2167500.0,80.7575
2168125.0,78.9302
2168750.0,69.5742
2169375.0,74.2569
2170000.0,237.3246
2170625.0,231.1924
2171250.0,210.2727
2171875.0,231.8708
2172500.0,200.9531
2173125.0,222.4933
2173750.0,237.8020
2174375.0,225.2069
2175000.0,73.5190
2175625.0,78.7528
2176250.0,79.0748
2176875.0,80.3388
2177500.0,78.6963
2178125.0,79.4768
2178750.0,78.1631
2179375.0,76.4010
2180000.0,75.7374
2180625.0,74.5055
2181250.0,70.8294
2181875.0,71.7985
2182500.0,74.3368
2183125.0,76.3103
2183750.0,80.8319
2184375.0,75.2424
2185000.0,79.1831
2185625.0,79.4690
2186250.0,74.5274
2186875.0,77.6420
2187500.0,74.4819
2188125.0,80.3845
2188750.0,232.1532
2189375.0,211.6071
2190000.0,226.8172
2190625.0,243.5413
2191250.0,222.9612
2191875.0,230.0368
2192500.0,231.1411
2193125.0,213.3380
2193750.0,77.3254
2194375.0,70.1452
2195000.0,73.0414
2195625.0,79.4555
2196250.0,76.7450
2196875.0,74.2521
2197500.0,77.0832
2198125.0,75.1735
2198750.0,75.4474
2199375.0,77.8762
2200000.0,72.6578
2200625.0,75.5521
2201250.0,74.2227
2201875.0,69.4223
2202500.0,71.9299
2203125.0,81.3121
2203750.0,76.8504
2204375.0,70.4101
2205000.0,69.5929
2205625.0,74.9771
2206250.0,81.2857
2206875.0,74.6959
2207500.0,239.7037
2208125.0,228.9592
2208750.0,230.3016
2209375.0,209.9731
2210000.0,235.5471
2210625.0,221.2320
2211250.0,234.7098
2211875.0,215.8406
2212500.0,76.0675
2213125.0,76.7271
2213750.0,74.8193
2214375.0,76.9251
2215000.0,74.3957
2215625.0,72.9530
2216250.0,81.4527
2216875.0,79.3546
2217500.0,72.5315
2218125.0,77.5430
2218750.0,72.6001
2219375.0,70.9337
2220000.0,79.2975
2220625.0,68.9755
2221250.0,78.8942
2221875.0,74.4472
2222500.0,74.6025
2223125.0,76.9448
2223750.0,77.5911
2224375.0,72.2847
2225000.0,78.1058
2225625.0,75.8274
2226250.0,210.8694
2226875.0,223.0889
2227500.0,240.5394
2228125.0,243.8617
2228750.0,233.0702
2229375.0,211.6086
2230000.0,230.5193
2230625.0,234.5722
2231250.0,78.1359
2231875.0,78.3593
2232500.0,76.7695
2233125.0,75.1270
2233750.0,73.1065
2234375.0,68.2448
2235000.0,76.6804
2235625.0,76.1014
2236250.0,77.5021
2236875.0,70.3575
2237500.0,77.8317
2238125.0,83.1456
2238750.0,75.6958
2239375.0,75.1675
2240000.0,76.5649
2240625.0,83.0619
2241250.0,71.5408
2241875.0,76.1661
2242500.0,72.3853
2243125.0,73.3378
2243750.0,75.2130
2244375.0,80.4794
2245000.0,245.2611
2245625.0,230.0416
2246250.0,220.7633
2246875.0,253.0433
2247500.0,220.1900
2248125.0,218.5747
2248750.0,205.0319
2249375.0,240.7060
2250000.0,79.0503
2250625.0,84.5151
2251250.0,70.1615
2251875.0,80.8973
2252500.0,75.6644
2253125.0,78.4390
2253750.0,69.1879
2254375.0,80.9347
2255000.0,78.3652
2255625.0,75.2533
2256250.0,77.8321
2256875.0,72.5141
2257500.0,73.2155
2258125.0,73.6528
2258750.0,68.4152
2259375.0,78.6488
2260000.0,79.8923
2260625.0,72.7559
2261250.0,76.7127
2261875.0,74.3989
2262500.0,76.6376
2263125.0,73.0340
2263750.0,215.0615
2264375.0,236.8358
2265000.0,224.2815
2265625.0,247.7487
2266250.0,225.5210
2266875.0,214.5816
2267500.0,238.8031
2268125.0,232.0965
2268750.0,78.1403
2269375.0,79.8886
2270000.0,72.9390
2270625.0,74.9203
2271250.0,74.7536
2271875.0,70.5339
2272500.0,74.4063
2273125.0,80.4382
2273750.0,76.2948
2274375.0,70.3253
2275000.0,69.5345
2275625.0,81.6762
2276250.0,75.0595
2276875.0,72.9593
2277500.0,74.3671
2278125.0,69.8305
2278750.0,80.7651
2279375.0,73.9182
2280000.0,80.5551
2280625.0,75.5947
2281250.0,80.7893
2281875.0,76.3677
2282500.0,234.5989
2283125.0,233.0898
2283750.0,232.0120
2284375.0,228.9143
2285000.0,222.3804
2285625.0,246.5486
2286250.0,214.7970
2286875.0,225.0485
2287500.0,75.4561
2288125.0,76.9172
2288750.0,73.7809
2289375.0,76.5866
2290000.0,74.7635
2290625.0,69.4360
2291250.0,75.4360
2291875.0,71.2509
2292500.0,68.8614
2293125.0,75.9160
2293750.0,77.2393
2294375.0,77.3857
2295000.0,77.5382
2295625.0,68.1141
2296250.0,70.2690
2296875.0,82.8402
2297500.0,71.4520
2298125.0,77.7029
2298750.0,72.8102
2299375.0,75.7004
2300000.0,73.0126
2300625.0,77.5170
2301250.0,226.5387
2301875.0,219.9567
2302500.0,213.1856
2303125.0,228.0125
2303750.0,211.3569
2304375.0,229.8092
2305000.0,254.5480
2305625.0,240.1894
2306250.0,78.1082
2306875.0,75.0773
2307500.0,68.0909
2308125.0,70.4150
2308750.0,80.2361
2309375.0,72.4226
2310000.0,72.7638
2310625.0,74.7755
2311250.0,71.3961
2311875.0,70.7751
2312500.0,75.2097
2313125.0,72.0389
2313750.0,72.6064
2314375.0,72.4549
2315000.0,77.3693
2315625.0,74.5249
2316250.0,74.7268
2316875.0,77.6505
2317500.0,74.8645
2318125.0,74.3510
2318750.0,77.1736
2319375.0,77.9191
2320000.0,223.3454
2320625.0,225.9068
2321250.0,216.2049
2321875.0,215.3173
2322500.0,233.6529
2323125.0,230.0056
2323750.0,230.1221
2324375.0,228.1596
2325000.0,75.5742
2325625.0,78.0255
2326250.0,78.9254
2326875.0,78.8353
2327500.0,75.0201
2328125.0,80.6290
2328750.0,76.2613
2329375.0,77.7841
2330000.0,76.4635
2330625.0,76.3312
2331250.0,72.6262
2331875.0,78.0441
2332500.0,86.1268
2333125.0,73.9870
2333750.0,75.6677
2334375.0,73.7178
2335000.0,73.5602
2335625.0,81.2226
2336250.0,72.8629
2336875.0,73.6127
2337500.0,69.4152
2338125.0,72.5438
2338750.0,205.7805
2339375.0,232.1078
2340000.0,256.4966
2340625.0,220.8749
2341250.0,206.2490
2341875.0,235.1250
2342500.0,216.8221
2343125.0,239.6177
2343750.0,74.3368
2344375.0,73.0181
2345000.0,74.7291
2345625.0,78.2568
2346250.0,74.5426
2346875.0,73.5273
2347500.0,74.6504
2348125.0,70.6051
2348750.0,76.8968
2349375.0,68.6640
2350000.0,73.7257
2350625.0,78.2629
2351250.0,76.5425
2351875.0,77.6255
2352500.0,75.1548
2353125.0,79.8099
2353750.0,78.8861
2354375.0,77.0820
2355000.0,78.8968
2355625.0,78.2291
2356250.0,73.7432
2356875.0,70.3335
2357500.0,229.7291
2358125.0,231.1435
2358750.0,237.2678
2359375.0,214.4664
2360000.0,214.8027
2360625.0,230.1739
2361250.0,224.1994
2361875.0,203.7852
2362500.0,76.8142
2363125.0,68.4164
2363750.0,71.8364
2364375.0,80.4958
2365000.0,82.2798
2365625.0,70.8170
2366250.0,74.1582
2366875.0,75.5607
2367500.0,82.1152
2368125.0,73.5419
2368750.0,73.6021
2369375.0,81.2387
2370000.0,73.9870
2370625.0,78.1227
2371250.0,69.8312
2371875.0,74.7545
2372500.0,69.1433
2373125.0,71.4210
2373750.0,78.5638
2374375.0,75.2119
2375000.0,74.1970
2375625.0,72.5772
2376250.0,222.5176
2376875.0,228.3875
2377500.0,236.0578
2378125.0,195.4671
2378750.0,215.6427
2379375.0,226.7898
2380000.0,223.8878
2380625.0,229.5380
2381250.0,76.4086
2381875.0,74.2506
2382500.0,73.4138
2383125.0,74.4745
2383750.0,79.7308
2384375.0,72.6403
2385000.0,75.1632
2385625.0,76.0912
2386250.0,81.2825
2386875.0,74.2678
2387500.0,79.0147
2388125.0,80.0446
2388750.0,75.1596
2389375.0,74.6056
2390000.0,74.1595
2390625.0,74.4355
2391250.0,78.6205
2391875.0,76.2709
2392500.0,76.2870
2393125.0,71.1579
2393750.0,71.7526
2394375.0,83.4808
2395000.0,222.9995
2395625.0,216.2838
2396250.0,241.0999
2396875.0,228.1703
2397500.0,231.5042
2398125.0,223.4470
2398750.0,221.4149
2399375.0,223.0922
2400000.0,70.1871
2400625.0,75.0685
2401250.0,76.5160
2401875.0,82.3762
2402500.0,75.7242
2403125.0,66.6002
2403750.0,75.0457
2404375.0,85.7279
2405000.0,78.6662
2405625.0,72.3429
2406250.0,77.6285
2406875.0,72.6026
2407500.0,70.2961
2408125.0,74.0866
2408750.0,75.7451
2409375.0,68.3420
2410000.0,71.0677
2410625.0,75.4390
2411250.0,73.8612
2411875.0,76.8884
2412500.0,70.8207
2413125.0,78.0922
2413750.0,211.6827
2414375.0,243.4808
2415000.0,205.6977
2415625.0,212.7088
2416250.0,229.6954
2416875.0,243.7226
2417500.0,228.5442
2418125.0,231.3322
2418750.0,75.4661
2419375.0,71.5305
2420000.0,73.5522
2420625.0,70.8311
2421250.0,70.5793
2421875.0,76.9146
2422500.0,71.1656
2423125.0,76.6047
2423750.0,70.4921
2424375.0,76.5174
2425000.0,73.5577
2425625.0,80.7029
2426250.0,76.6204
2426875.0,80.0589
2427500.0,72.5512
2428125.0,75.6117
2428750.0,71.7013
2429375.0,73.8407
2430000.0,74.4119
2430625.0,72.6635
2431250.0,70.8176
2431875.0,70.0710
2432500.0,198.6778
2433125.0,213.1161
2433750.0,232.0593
2434375.0,207.0169
2435000.0,209.6086
2435625.0,245.1476
2436250.0,217.8394
2436875.0,228.6118
2437500.0,77.8215
2438125.0,77.8977
2438750.0,69.6609
2439375.0,74.5289
2440000.0,69.2993
2440625.0,84.6226
2441250.0,69.3873
2441875.0,71.4496
2442500.0,71.4769
2443125.0,69.7576
2443750.0,80.4993
2444375.0,84.5326
2445000.0,73.6064
2445625.0,70.4220
2446250.0,66.9668
2446875.0,74.4797
2447500.0,74.2073
2448125.0,72.9446
2448750.0,76.2346
2449375.0,76.8898
2450000.0,76.6180
2450625.0,74.2082
2451250.0,212.6068
2451875.0,232.4906
2452500.0,225.1408
2453125.0,234.9940
2453750.0,233.8883
2454375.0,209.0052
2455000.0,208.8650
2455625.0,216.5002
2456250.0,71.4179
2456875.0,78.2473
2457500.0,76.7244
2458125.0,79.5439
2458750.0,76.8948
2459375.0,76.1866
2460000.0,79.9230
2460625.0,77.1709
2461250.0,75.6567
2461875.0,80.9813
2462500.0,75.8342
2463125.0,74.2526
2463750.0,72.2414
2464375.0,78.0504
2465000.0,80.0637
2465625.0,75.2093
2466250.0,80.3308
2466875.0,67.9730
2467500.0,75.1909
2468125.0,75.2488
2468750.0,72.6592
2469375.0,84.3872
2470000.0,224.2553
2470625.0,220.4130
2471250.0,225.2921
2471875.0,202.4683
2472500.0,216.4515
2473125.0,236.0614
2473750.0,217.9244
2474375.0,215.6752
2475000.0,80.3369
2475625.0,80.4528
2476250.0,77.3491
2476875.0,73.6842
2477500.0,74.4972
2478125.0,72.3684
2478750.0,71.6497
2479375.0,71.4625
2480000.0,73.0699
2480625.0,71.4991
2481250.0,69.5048
2481875.0,76.2271
2482500.0,76.2844
2483125.0,81.8120
2483750.0,72.8804
2484375.0,76.5163
2485000.0,76.5789
2485625.0,74.4430
